"id","question_id","body","created_at","updated_at","created_by","updated_by","annotation","ip_address","approval_status_id","best_answer","needs_lawyer_id","is_spam","disclaimer","answer_medium_id","answer_quality","draft"
572795,407720,"You should get an attorney to take a look at your entire situation. Find someone you are comfortable with who has experience in these matters as these cases can go on for a long time.  Due to the severity of your injuries,  any claim you make against your boyfriend's policy might exhaust the policy and not be sufficient to cover your damages.  Since you also have auto insurance, you may be able to make a claim against the Underinsured Motorist coverage on your policy, if you have it.  Take a look at this link from my website for more information:    http://www.jjsassoc.net/Auto_Insurance/UIM_UM.htm  If you have any more questions, do not hesitate to ask me.  JOYCE J. SWEINBERG ESQUIRE              Attorney at Law     105 A East Maple Avenue        Langhorne PA  19047             215-752-3732      jjsesq@comcast.net                   Disclaimer: Please note that this answer does not constitute legal advice. It is merely intended to provide general information to aid the poster in finding answers to the problem posed. This answer does not create an attorney-client relationship. In most cases, it is best to contact an attorney directly to find answers to your problems.","2011-01-20 09:19:21","2012-04-25 09:20:29",212923,212923,"Flagged as spam by akismet.","76.124.195.67",3,0,2,0,NULL,1,3.5,0
573773,407720,"Yes, you should look for a personal injury attorney in PA. Find someone who focuses their practice on personal injury cases and ask for an initial consultation. If you would like a referral, feel free to give me a call. I'm licensed in IL, but I can recommend an injury attorney in PA. 1-800-807-9530.","2011-01-21 07:39:30","2011-01-21 07:41:32",104452,104452,"Flagged as spam by akismet.","207.229.176.186",3,0,2,0,NULL,1,0,0
573997,407767,"Your employer should not be paying you directly for anything relating to a work injury.  If you were injured at work you should immediately file a workers' compensation claim.  Your doctor will have the correct form to complete (an 827 Form).  Or, you can go to the website for the Oregon Workers' Comp Board which has all the information you need to file your claim: http://www.cbs.state.or.us/external/wcd/injured_wkr/hurt_on_job.html Once your claim is filed, the employer's workers' comp insurance will cover your medical bills by paying the providers directly.   Also, you and your employer cannot have a settlement regarding your work injury without it being approved by the Workers' compensation board so nothing you do at this point will count as a settlement.  They cannot settle with you until you have filed a claim and at that point the settlement would be between you and the insurance company rather than the employer directly. If you have any more questions, I recommend you talk to an attorney.  I will be happy to give you free phone advice.  My phone number is on my website: www.oregonworkinjury.com Good luck!","2011-01-21 10:48:16","2012-04-25 09:25:21",351474,351474,"Flagged as spam by akismet.","76.27.238.207",3,0,4,0,NULL,1,3.5,0
574294,407604,"The answer to your question will depend on why you owe San Diego $13,000.     A judge cannot expunge a case under Penal Code 1203.4 if you are still serving another sentence.    If part of the $13,00 is fines, the judge in LA will likely deny the your request for expungement as a matter of law.   If the $13,000 is restitution for a crime owed to San Diego, the judge will have discretion as to weather or not to grant the expungement.  In most cases, judges deny it.  If the $13,000 is exclusively for probation costs or court appointed attorneys fees, there is case law that says the judge cannot deny your request for expungement on account of the outstanding balance.  You can take a free online eligibility test for expungement at http://www.recordgone.com.","2011-01-21 13:27:38","2012-04-25 09:26:31",10188,10188,"Flagged as spam by akismet.","75.41.181.202",3,0,3,0,NULL,1,3.5,0
574488,408729,"Nevada does allow most criminal records to be sealed (often called expungement in other states) pursuant to NRV 179.245.  There are waiting periods that vary based on the category of offense.  The waiting periods start from the time you complete your sentence.    The waiting periods for convictions are as follows:  - Category A or B Felony 15 years - Category C or D Felony 12 years - Category E Felony 7 years - Gross Misdemeanor 7 years - Misdemeanor 2 years - Misdemeanor DUI 7 years - Misdemeanor Domestic Violence 7 years  Once sealed, the conviction comes off of their record and they can truthfully say they were never convicted.   There is a free online eligibility test for Nevada record sealing at https://www.recordgone.com/eligibility/index.php?state=NV.  If you are not sure what category of offense you were convicted of, you can call the court and ask.","2011-01-21 16:22:03","2012-04-25 09:27:38",10188,10188,"Flagged as spam by akismet.","75.41.181.202",3,0,2,0,NULL,1,3.5,0
574509,408758,"Utah Annotated Code section 77-40-105 allows for a expungement of certain adult offenses and 78A-6-1105 allows for expungement of certain juvenile offenses.  In order to eligible for juvenile record expungement, you must 1) Be 18 years old, 2) have no adult misdemeanors of moral turpitude or felonies, and 3) one year has passed since the juvenile court terminated jurisdiction and all fines, fees, and restitution have been paid.   You can read frequently asked questions about expungement of juvenile records in Utah at http://www.recordgone.com/utah/juvenile-expungement/faq/","2011-01-21 16:51:44","2012-04-25 09:27:43",10188,10188,"Flagged as spam by akismet.","75.41.181.202",3,0,4,0,NULL,1,3.5,0
574986,408788,"Consult with a local consumer attorney who handles FDCPA cases very soon.  Your comment indicate you've probably researched Texas' statute of limitations (I'd be guessing) and understand NOT to pay anything on an alleged debt which you believe is likely too old to sue on.   It shouldn't even be on your credit report either.   Midland reports accounts to some of the credit reporting agencies.  Go to www.annualcreditreport.com to obtain your credit reports from each of the ""big three"" so you know whether they may be lying about the age of your account. If you click through to the link to my website, you should read the postings in the categories about ""Zombie Debts"" and ""Credit Reporting"" to get a general understanding of what you're likely up against.   To find a consumer attorney in your area, go to www.NACA.net.  Good luck.","2011-01-22 10:29:21","2011-01-22 10:31:25",136980,136980,"Flagged as spam by akismet.","24.110.118.150",3,0,4,0,NULL,1,0,0
575037,409085,"It is procedurally correct to ask the new Judge to rule on those particular issues that you want him or her to reconsider, rather than asking the Judge to review the record as a whole to determine which items he/she wants to review.   If the Motions were yours, California Code of Civil Procedure, section 1008(b) provides the basis for making a Motion for Reconsideration where you can get the new judge to reconsider an issue previously decided.    Here is a link to the text at Findlaw.com:  http://www.leginfo.ca.gov/cgi-bin/waisgate?WAISdocID=72242510049+0+0+0&WAISaction=retrieve  Section (b) does not prescribe a time limit, although I would bring your Motion(s) while this is fresh in the new Judge's mind.    You will have to reference the annotations for this section to see if you can get attorneys fees and costs, but my guess is that unless there is some reason the opposing party is at fault for the judge's previous rulings, you will not be entitled to recover these.   If the rulings were not made on Motions brought on your behalf, there may be another code section that applies in the case of recusal, but I do not know the answer to this without doing the research myself.  My suggestion to you is to look in the index of the Code of Civil Procedure, Rules of Court and Civil Code to see if there are codes dealing with recusal, and reconsideration.    Disclaimer: Please note that this answer does not constitute legal advice, and should not be relied on, since each state has different laws, each situation is fact specific, and it is impossible to evaluate a legal problem without a comprehensive consultation and review of all the facts and documents at issue. This answer does not create an attorney-client relationship.","2011-01-22 11:06:26","2012-04-25 09:34:06",8920,8920,"Flagged as spam by akismet.","68.228.68.130",3,0,4,0,NULL,1,3.5,0
575069,409152,"Please see my foreclosure timetable and post-foreclosure timetable at the links, below.  The 90 day period from the notice to cure, before the entire debt is due, has become 150 days due to a later statute but only if no good faith effort was made to work something out with the borrower.    I’m Jed Berliner, and I’m a Massachusetts bankruptcy and foreclosure defense attorney with offices in Southborough and Springfield.  I send letters of representation to creditors immediately, unless there is some special circumstance.  A letter from a lawyer has a different meaning.  It means you're serious about a bankruptcy filing, and that a bankruptcy is (usually) about to happen.  My letters instruct creditors to call me instead of my clients, and I can put some money in my clients' pockets if creditors ignore that instruction.  For more free bankruptcy information, go to www.berlinerlaw.com.  If you are facing foreclosure, look at my Foreclosure Defense Checklist and my Massachusetts Foreclosure timetable (links below).  They’ll tell you how I can make it very, very difficult for the lender to take your home, and the time you have.  Sooner is always, ALWAYS, lots better than later when there’s a fight to prepare.  http://www.mortgagelawnetwork.com/2009/08/11/foreclosure-attack-checklist/ http://www.bankruptcylawnetwork.com/2008/05/28/massachusetts-foreclosure-timeline/ http://www.bankruptcylawnetwork.com/2008/05/30/massachusetts-post-foreclosure-eviction-timeline/","2011-01-22 11:25:18","2012-04-25 09:34:14",113899,113899,"Flagged as spam by akismet.","71.123.64.242",3,0,2,0,NULL,1,3.5,0
576412,409921,"You should speak with a personal injury attorney.","2011-01-23 19:56:29","2012-04-25 09:40:07",242366,242366,"Flagged as spam by akismet.","24.188.5.102",3,0,2,0,NULL,1,3.5,0
576922,410030,"You would not lose your home in the Chapter 7 process itself, but Chapter 7 does not provide any way for you to get caught up.  As a result, you will remain in default and a foreclosure will be filed or continued outside/after the bankruptcy.  If your income is sufficient, a Chapter 13 bankruptcy may help you stay in the home.  It would be important, however, to review many factors and to consider if it is worth the total cost if your home is worth less than the loan balance(s).  If there is a second mortgage, additional consideration can be given in a Chapter 13 to determine if it can be stripped away based on the value of the home.  It would be important to have credible valuation information.  To the extent you dealt with a firm offering modification/rescue services, many are being pursued by the attorney generals in various states. I suggest you complete a thorough internet search on the company or attorney.  If you would like to E-mail me more facts, I will try to let you know what I think.  The Illinois attorney general's homeowner helpline is:  1-866-544-7151 or website:  http://www.illinoisattorneygeneral.gov/consumers/index.html.  The scope of this space does not afford an opportunity to assess the situation and advise you.  I recommend you assemble for legal consultation: (1) your income information for August 2010 through the present, including wages and unemployment during that period; (2) all your bills (three months’ copies neatly assembled); (3) last four years’ tax returns; (4) a credit report (use www.annualcreditreport.com to obtain free report if not requested in last year); and (5) other information that may apply, such as copies of lawsuits.  Call at your earliest convenience to afford the most opportunity in which to be advised about your best course.  You are not required to use an attorney in your area.  I do not recommend filing bankruptcy on your own.  There are too many complex issues.  I have seen several posts on this site for debtors who filed on their own and are seeking counsel concerning complications.  Most of them will have a hard time finding an attorney to get involved to unwind the mess without the attorney charging several times what would originally have been paid.","2011-01-24 11:15:19","2012-04-25 09:42:18",12587,12587,"Flagged as spam by akismet.","66.114.185.74",3,0,2,0,NULL,1,3.5,0
577351,410430,"This forum provides you with the ability to search for answers to your legal questions. I suggest that you visit [ http://www.avvo.com/free-legal-advice/invention ], read a number of the guides and answers, and then re-post your question if it has not already been answered. This is a much better way to put your question within the proper legal context.  Also, you should read the following inventor assistance information: http://goo.gl/mevkc  [AIPLA guide on how to protect ideas] http://inventorspot.com/invention_information http://inventblog.com/books-for-inventors http://inventorsdigest.com","2011-01-24 16:51:12","2011-01-24 16:53:13",422,422,"Flagged as spam by akismet.","76.201.67.227",3,0,2,0,NULL,1,0,0
577983,410741,"If the credit report does not show that the case was dismissed, file a dispute under the Fair Credit Reporting Act and provide proof.","2011-01-25 10:41:31","2011-01-25 10:43:37",236238,236238,"Flagged as spam by akismet.","24.125.147.229",3,0,3,0,NULL,1,0,0
579561,411624,"It does make sense to get an attorney even if you do not want to spend money.  Having an attorney in this case can save you money.  As my colleague pointed out, you need to do this ASAP.  Click on the Find a Lawyer tab on the top of the Avvo home page to see if you can find someone near you to talk to or click on the link below to access the Find a Lawyer database. http://www.avvo.com/find-a-lawyer.       JOYCE J. SWEINBERG ESQUIRE              Attorney at Law     105 A East Maple Avenue        Langhorne PA  19047             215-752-3732      jjsesq@comcast.net                   Disclaimer: Please note that this answer does not constitute legal advice. It is merely intended to provide general information to aid the poster in finding answers to the problem posed. This answer does not create an attorney-client relationship. In most cases, it is best to contact an attorney directly to find answers to your problems.","2011-01-26 11:54:36","2011-01-26 11:56:39",212923,212923,"Flagged as spam by akismet.","76.124.195.67",3,0,2,0,NULL,1,0,0
579593,411609,"Mr. Kudler has given you very good advice.  It is a shame what happened to you. Whether there is a cause of action is another question, but you owe it to yourself to investigate it now so that you have no regrets later on. Most attorneys will provide you with a free consultation as they determine whether it is a case they wish to take. Being that he is in Nevada, you might want to contact Mr. Kudler to see if he can direct you to someone. Or,click on the Find a Lawyer tab on the top of the Avvo home page to see if you can find someone near you to talk to or click on the link below to access the Find a Lawyer database. http://www.avvo.com/find-a-lawyer    JOYCE J. SWEINBERG ESQUIRE              Attorney at Law     105 A East Maple Avenue        Langhorne PA  19047             215-752-3732      jjsesq@comcast.net                   Disclaimer: Please note that this answer does not constitute legal advice. It is merely intended to provide general information to aid the poster in finding answers to the problem posed. This answer does not create an attorney-client relationship. In most cases, it is best to contact an attorney directly to find answers to your problems.","2011-01-26 12:05:53","2011-01-26 12:07:58",212923,212923,"Flagged as spam by akismet.","76.124.195.67",3,0,NULL,0,NULL,1,0,0
579610,411542,"You should talk to attorneys in both areas of law and get more information as to how you should proceed, if you do not have car insurance to cover this loss.  Most will provide a free consultation to give you some ideas of how you can handle the situation. While most attorneys these days do concentrate in one specific area, there is nothing absurd about the suggestion that someone might handle both types of cases.  If you go to a larger law firm, they might have different departments to handle each type of case.  Spend a little time, look around and get some advice.  This is not something to ignore.  Good luck with it!  Click on the Find a Lawyer tab on the top of the Avvo home page to see if you can find someone near you to talk to or click on the link below to access the Find a Lawyer database. http://www.avvo.com/find-a-lawyer     JOYCE J. SWEINBERG ESQUIRE              Attorney at Law     105 A East Maple Avenue        Langhorne PA  19047             215-752-3732      jjsesq@comcast.net                   Disclaimer: Please note that this answer does not constitute legal advice. It is merely intended to provide general information to aid the poster in finding answers to the problem posed. This answer does not create an attorney-client relationship. In most cases, it is best to contact an attorney directly to find answers to your problems.","2011-01-26 12:13:08","2011-01-26 12:15:15",212923,212923,"Flagged as spam by akismet.","76.124.195.67",3,0,NULL,0,NULL,1,0,0
579874,411626,"Dispute the entry on your credit report and the credit reporting agency must delete it.  If after 30 days it is verified you may have an action under the Fair Credit Reporting Act.","2011-01-26 15:00:25","2012-04-25 09:55:43",296534,296534,"Flagged as spam by akismet.","67.83.64.42",3,0,2,0,NULL,1,3.5,0
579947,409623,"You will want to find yourself an experienced attorney who handles criminal cases involving domestic violence related matters. Not all lawyers handle these types of cases. And, you can either be represented by the NH Public Defender, and can request that a Public Defender be appointed, or you can locate a private attorney on your own.   If you elect to go with the Public Defender, you only pay back to the State of NH what you can afford, based on filing a Financial Affidavit with the Office of Cost Containment. The advantage is no upfront cost of a retainer. The disadvantage is that most Public Defenders have large case loads and often cannot provide the same individual attention you might receive from a private lawyer.  If you elect to go with a private attorney, you will probably have the option of paying a flat rate or paying a retainer, being billed hourly for work done.  In deciding which option to take, it makes sense to ask the lawyer how many hours they think they will need to complete the job, as you might be better off paying a flat rate, although more expensive at the beginning of the case.  If you don't know where to go for a private lawyer, there are lots of places to look, like Avvo.   Another option is to contact the NH Bar Association Lawyer Referral Program at (603) 229-0002, you can send them an email at lrsreferral@nhbar.org, or you can go to a website and click on an online referral request form at the following web address: https://www.nhbar.org/lawyer-referral/lrs_request.asp.  It is usually the case that the cost of such a referral is $25.00.    If you believe you cannot afford an attorney at market rates, the NH Bar Association also has a Reduced Fee Program. You can contact this program by calling (603) 715-3290, you can send an email to them at reducedfee@nhbar.org, or you can go to a website and click on an online referral request for at the following web address: https://www.nhbar.org/lawyer-referral/reducedrequest.asp. Please note that lawyers who participate in these programs pay a fee to join.  If you believe you cannot afford to pay for an attorney, but still wish to have an attorney, the NH Bar Association also provides a Pro Bono Program, which provides attorneys for people who qualify based on established income guidelines. To apply for this program, you need to call the Legal Advice and Referral Center by calling 800-639-5290 or (603) 224-3333.","2011-01-26 16:20:15","2012-04-25 09:56:02",299817,299817,"Flagged as spam by akismet.","71.181.70.18",3,0,2,0,NULL,1,3.5,0
580785,411886,"First, read the consignment contract to determine what the dealer was supposed to do.  I am surprised that the dealer did not require a cashier's check or cash.  Also, the dealer should have required proof of insurance, and had the insurer add the dealer as an additional insured just in case of theft or accident.  Hopefully, the dealer is reputable, and has made adequate provision for the sales transaction.  If the dealer did not do what I indicated above, you may have a claim against the dealer.  This dealer may have posted a motor vehicle dealer's bond, against which you can make a claim.    For more information on motor vehicle bonds, you can review the following web site:  http://www.jwsuretybonds.com/surety-bonds/commercial-bonds/auto_dealer_bond.htm  Depending on the amount of the transaction, you may be able to sue (if need be) in small claims court.  The jurisdictional maximum for small claims court is $10,000.    Be sure to keep paying the car note (if a payment is due), so that your credit is not damaged, and the note does not go into default.  Your lender should account properly for payments received versus the outstanding balance owed, and issue a refund of any overpayment (if any).  You should write by certified mail to the dealer to set out the facts and request that the dealer address and resolve this matter.  Your letter may end up being evidence in a subsequent suit.  Also, you may wish to consider filing a complaint with the Texas Attorney General.  The Texas Attorney General complaints web address is:  https://www.oag.state.tx.us/consumer/complain.shtml  Incidentally, when someone really sells a vehicle in Texas, they should file a vehicle transfer notification with the Department of Motor Vehicles. Otherwise, the title may never be transferred out of the seller's name, and the seller (still the owner in the eyes of the DMV) would be liable for traffic tickets, parking tickets, etc. The web address for this information at the DMV is:  https://vision21.txdot.gov/Vehicle/MainTransferNotification.aspx  Good luck.  Hope this helps. If you think this post was helpful, please check the thumbs up (helpful) tab below and/or designate my answer as best answer. Thanks.","2011-01-27 10:52:07","2012-04-25 09:59:28",204764,204764,"Flagged as spam by akismet.","38.107.224.24",3,0,3,0,NULL,1,3.5,0
580929,411382,"Assuming there is no instrument passing title to those mineral rights upon your mother's death, you MUST probate your mother's estate, as to the mineral rights and all other property in Oklahoma, in the county in which any Oklahoma property is located. That is to say, if your mother had mineral rights in Oklahoma County, you can file a probate as to all the Oklahoma property in Oklahoma county court.  A Louisiana probate will not transfer title over Oklahoma property. If you do file a probate in Louisiana first, make sure you retain Certified copies of the Will and Certified copies of all Orders. These must be Certified by the Judge/Clerk. If you have those documents, the Oklahoma probate will run much smoother.  Once you file the probate in Oklahoma, the mineral rights will be ""divided"" by the court according to the terms of the Will.","2011-01-27 11:39:06","2012-04-25 10:00:09",360669,360669,"Flagged as spam by akismet.","74.213.11.33",3,0,2,0,NULL,1,3.5,0
580936,411583,"A private adoption where all parties consent without agency involvement should cost about the same amount as a guardianship, and an adoption is a much better legal solution for many reasons.  You should contact an attorney focused on those areas and ask for a no-cost consultation.","2011-01-27 11:43:57","2012-04-25 10:00:10",360669,360669,"Flagged as spam by akismet.","74.213.11.33",3,0,2,0,NULL,1,3.5,0
581048,412269,"I would encourage you to talk to a criminal defense attorney in your area.  He or she may be familiar with treatment options that could help to reduce any potential sentence.  To answer your question more specifically, getting help for problems before the case is resolved CAN help.  However, it does not ALWAYS help.  Along with that, it NEVER hurts your case.","2011-01-27 12:53:11","2012-04-25 10:00:44",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
581060,411619,"In my experience, the feds are far less likely to take a gun case if you have no prior history of weapons violations.  They rarely take small level drug cases that they were not active in the investigation of.  The state charge of Poss. of Stolen Firearm stands a good chance of getting dismissed if you have a competent attorney advocating for you. All of this being said, you are charged with 2 felonies.  You should surely seek legal help. Your prior convictions, although old, still count when considering a prior record level if you were to be convicted of these new charges.  That prior record level would really determine the likelihood of getting an active prison sentence vs. probation if convicted on the new case.","2011-01-27 13:00:15","2012-04-25 10:00:47",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
581068,411485,"I tend to agree with the other comment.  The best approach in a probation violation is to fight it on the front end, meaning try to work something out before it gets to the judge.  Ideally, you would have an attorney that would convince the probation officer to agree to work with your son to help him get into compliance.  If he has a lot of time before the hearing, he should look into starting the Community Service and get as many hours completed as possible.","2011-01-27 13:04:05","2012-04-25 10:00:48",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
581073,411076,"You definately want to consult an attorney.  If they are offering you this deal and you do not have an attorney, I suspect that the State does not believe they have a case against you.  If that is their position, a skilled Criminal Defense Attorney may be able to get all of the charges dismissed.","2011-01-27 13:06:32","2012-04-25 10:00:49",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
581083,410778,"I think the fee you were quoted was a bit on the high side.  I would continue to contact Criminal Defense Attorneys who handle Felony property offenses and you may find one that you like and fits in a more reasonable budget for you. In terms of your question related to one attorney handling the case, I do not think it would be too overwhelming for an experienced Criminal Defense Attorney to handle this case by themselves.  The sheer amount of charges does not greatly add to the time involved.  However, given those charges, I would suspect that the ADA that is prosecuting the case is one that specializes in financial crimes and she is quite thorough and methodical in her prosecution of these types of offenses.","2011-01-27 13:13:02","2012-04-25 10:00:52",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
581736,412958,"You should be able to do it yourself. Free forms are available.  However, when you say you have ""no community property"" you may be forgetting things like rights to his retirement, etc, and thus I suggest that at the very least you see an attorney for a consult to discuss what may or may not be your property rights.   http://www.texaslawhelp.org/documents/clusters/TX/433/English/index.shtml","2011-01-28 08:50:00","2011-01-28 08:52:04",388577,388577,"Flagged as spam by akismet.","74.96.121.221",3,0,4,0,NULL,1,0,0
581909,412932,"I am sorry to hear of your Mom's predicament and yours.  You really should talk to a personal injury attorney near you to see if you have a case, probably against Walmart for inadequate security issues.  While you may have other claims against the robbers, the problem will be whether or not there is anywhere to obtain financial damages from them.   Click on the Find a Lawyer tab on the top of the Avvo home page to see if you can find someone near you to talk to or click on the link below to access the Find a Lawyer database. http://www.avvo.com/find-a-lawyer    JOYCE J. SWEINBERG ESQUIRE              Attorney at Law     105 A East Maple Avenue        Langhorne PA  19047             215-752-3732      jjsesq@comcast.net                   Disclaimer: Please note that this answer does not constitute legal advice. It is merely intended to provide general information to aid the poster in finding answers to the problem posed. This answer does not create an attorney-client relationship. In most cases, it is best to contact an attorney directly to find answers to your proble","2011-01-28 10:52:10","2011-01-28 10:54:14",212923,212923,"Flagged as spam by akismet.","76.124.195.67",3,0,2,0,NULL,1,0,0
582925,413423,"You have the right to add an explanation to your credit report, so the credit reporting agency won't report that the debt was discharged in Bankruptcy, you can do that by informing the credit reporting agency that you want that added to the report.","2011-01-29 10:21:19","2012-04-25 10:09:42",32108,32108,"Flagged as spam by akismet.","98.250.50.0",3,0,3,0,NULL,1,3.5,0
583110,411689,"Your complaint is about problems with the vehicle that it sounds like you think the dealer should take care of for you. The real question is whether or not the dealer is required to do that in your state because if not, then there may be nothing you can do to make them do it or to pay for it. If the dealer is not required to do anything for you, then you may be stuck. In a used car sale, your legal rights are mostly determined by the paperwork that you sign. Look to see if anything was written down about any kind of warranty or guarantee or right to cancel the deal. If so, then that may be binding on both you and the dealer. When you bought it can matter too. If you bought it very recently (and 8 months is borderline in most cases), then you may have more legal rights (again, depending on your paperwork and what representations were made to you when you bought it). But that’s still not the end of it. There’s also a federal law that requires all car dealers to post on the window of all used cars they are selling a special ""Buyer Guide” form (it’s often called a Used Car Window Sticker) that discloses whether or not a warranty comes with the car. Many small lot car dealers don’t comply with the law. If they don’t, then you may end up with a warranty after all and you may even have the right to cancel the sale. The back side of the form has to be completely filled out and many car lots, big and small, fail to do that too and that can also trigger your right to cancel the deal. You can see what the Buyer Guide form looks like on this web site page: http://ohiolemonlaw.com/used-car-lemon-law.html . The only way to know for sure what your legal rights are is for you to talk to a local Consumer Law attorney who deals with this kind of case (it's called ""autofraud"" or car sales fraud). Call your local attorney's Bar Association and ask for a referral to a Consumer Law attorney near you or you can go to this web site page for a Free Online 50 State National List of Consumer Law Lawyers (http://www.ohiolemonlaw.com/ocll-site/ocll-locate_local.shtml) and find one near you (lawyers don’t pay to get listed here and most of them are members of the only national association for Consumer Law lawyers, NACA.net). But act quickly because for every legal right you have, there is only a limited amount of time to actually file a lawsuit in court or your rights expire (it's called the statute of limitations), so don't waste your time getting to a Consumer Law attorney and finding out what your rights are. If this answer was helpful, please give it a thumbs up review. Thanks. Ron Burdge, www.CarSalesFraud.com","2011-01-29 12:42:07","2012-04-25 10:10:35",9702,9702,"Flagged as spam by akismet.","76.254.218.18",3,0,4,0,NULL,1,1,0
583241,412254,"For a scam hire an quality attorney to represent you.","2011-01-29 15:25:13","2012-04-25 10:11:10",72439,72439,"Flagged as spam by akismet.","64.211.82.253",3,0,2,0,NULL,1,4.5,0
585593,412998,"Talk to a personal injury attorney as soon as possible.","2011-02-01 07:26:53","2011-02-01 07:28:56",346130,346130,"Flagged as spam by akismet.","65.15.255.161",3,0,2,0,NULL,1,0,0
586122,414710,"In Ohio, generally there is no 3 day right to cancel a car sale (or anything like that) unless there is something written down in your sales paperwork that gives it to you, but you may not be stuck because there may be other ways to cancel the sale. In an Ohio used car sale, your legal rights are mostly determined by the paperwork that you sign. Look to see if anything was written down about any kind of right to cancel or if you got any kind of warranty at all. Also there’s a federal law that requires all car dealers to post on the window of all used cars they are selling a special ""Buyer Guide” form (it’s often called a Used Car Window Sticker) that discloses whether or not a warranty comes with the car. Many small lot car dealers don’t comply with the law. If they don’t, then you may end up with a warranty after all and you may even have the right to cancel the sale. The back side of the form has to be completely filled out and many car lots, big and small, fail to do that too and that can also trigger your right to cancel the deal. You can see what the Buyer Guide form looks like on this web site page: http://ohiolemonlaw.com/used-car-lemon-law.html . Also, if the dealer made specific representations to you about the quality or reliability or history of the vehicle, that may give you more legal rights. But your sales paperwork is often the key to your legal rights. You need to talk to a local Consumer Law attorney who deals with this kind of case (it's called ""autofraud"" or car sales fraud) and find out what your state laws say. We handle Ohio cases and you can also call your local attorney's Bar Association and ask for a referral to a Consumer Law attorney near you or you can go to this web site page for a Free Online 50 State National List of Consumer Law Lawyers (http://www.ohiolemonlaw.com/ocll-site/ocll-locate_local.shtml) and find one near you (lawyers don’t pay to get listed here and most of them are members of the only national association for Consumer Law lawyers, NACA.net). But act quickly because for every legal right you have, there is only a limited amount of time to actually file a lawsuit in court or your rights expire (it's called the statute of limitations), so don't waste your time getting to a Consumer Law attorney and finding out what your rights are. If this answer was helpful, please give it a ""thumbs up” review below. Ron Burdge, www.UsedLemonCars.com, www.OhioLemonLaw.com, www.CarSalesFraud.com","2011-02-01 13:56:51","2012-04-25 10:25:08",9702,9702,"Flagged as spam by akismet.","76.254.218.18",3,0,2,0,NULL,1,3.5,0
586130,415089,"You have to be very, very careful with cars from ""buy here pay here"" used car lots. Generally there is no 3 day right to cancel a car sale (or anything like that) unless there is something written down in your sales paperwork that gives it to you, but you may not be stuck because there may be other ways to cancel the sale. In a used car sale, your legal rights are mostly determined by the paperwork that you sign. Look to see if anything was written down about any kind of right to cancel. Also there’s a federal law that requires all car dealers to post on the window of all used cars they are selling a special ""Buyer Guide” form (it’s often called a Used Car Window Sticker) that discloses whether or not a warranty comes with the car. Many small lot car dealers don’t comply with the law. If they don’t, then you may end up with a warranty after all and you may even have the right to cancel the sale. The back side of the form has to be completely filled out and many car lots, big and small, fail to do that too and that can also trigger your right to cancel the deal. You can see what the Buyer Guide form looks like on this web site page: http://ohiolemonlaw.com/used-car-lemon-law.html . You need to talk to a local Consumer Law attorney who deals with this kind of case (it's called ""autofraud"" or car sales fraud) and find out what your state laws say. Call your local attorney's Bar Association and ask for a referral to a Consumer Law attorney near you or you can go to this web site page for a Free Online 50 State National List of Consumer Law Lawyers (http://www.ohiolemonlaw.com/ocll-site/ocll-locate_local.shtml) and find one near you (lawyers don’t pay to get listed here and most of them are members of the only national association for Consumer Law lawyers, NACA.net). But act quickly because for every legal right you have, there is only a limited amount of time to actually file a lawsuit in court or your rights expire (it's called the statute of limitations), so don't waste your time getting to a Consumer Law attorney and finding out what your rights are. If this answer was helpful, please give me a ""thumbs up” review below. Ron Burdge, www.UsedLemonCars.com, www.CarSalesFraud.com","2011-02-01 14:01:40","2011-02-01 14:03:44",9702,9702,"Flagged as spam by akismet.","76.254.218.18",3,0,2,0,NULL,1,0,0
586903,414963,"Please contact the Changes Unit of the Vital Records office (404-679-4702) and ask for instructions for correcting a vital record.   You can also check on the internet at this address: http://health.state.ga.us/programs/vitalrecords/faq.asp  This is general information not intended as legal advice. No attorney-client relationship has been established.  Geraldine Anne Brown is licensed in Michigan and practices Estate Planning. probate and Elder Law.","2011-02-02 10:05:04","2011-02-02 10:07:06",70732,70732,"Flagged as spam by akismet.","76.215.49.90",3,0,3,0,NULL,1,0,0
587819,415363,"Talk to local injury attorney.  They can tell you if you have a case.  All states are different.","2011-02-03 06:04:13","2011-02-03 06:06:14",346130,346130,"Flagged as spam by akismet.","65.15.255.161",3,0,2,0,NULL,1,0,0
